Date,Institut,Parteien,Anteil,Glatt
2014-02-25,insa,LINKE,9.0,9.436323438325749
2014-02-26,forsa,LINKE,10.0,9.435614401841288
2014-02-28,dimap,LINKE,9.0,9.435614363550064
2014-03-02,emnid,LINKE,10.0,9.438480980434111
2014-03-04,insa,LINKE,9.5,9.439549659236269
2014-03-05,forsa,LINKE,11.0,9.438505330573923
2014-03-06,dimap,LINKE,9.0,9.438905634953178
2014-03-09,emnid,LINKE,10.0,9.438310060093269
2014-03-11,insa,LINKE,8.5,9.437185306668574
2014-03-12,forsa,LINKE,10.0,9.437280112951235
2014-03-14,politbarometer,LINKE,10.0,9.435888748831315
2014-03-16,emnid,LINKE,10.0,9.43291608090731
2014-03-18,gms,LINKE,10.0,9.4326626853422
2014-03-19,insa,LINKE,10.0,9.431079101166988
2014-03-19,forsa,LINKE,10.0,9.431079101166988
2014-03-19,allensbach,LINKE,9.0,9.431079101166988
2014-03-23,emnid,LINKE,10.0,9.424639045448949
2014-03-26,insa,LINKE,10.0,9.41976124158639
2014-03-26,forsa,LINKE,10.0,9.41976124158639
2014-03-28,politbarometer,LINKE,10.0,9.419024121415513
2014-03-28,dimap,LINKE,8.0,9.419024121415513
2014-03-30,emnid,LINKE,10.0,9.419422504978904
2014-04-01,insa,LINKE,9.0,9.418436249554532
2014-04-02,forsa,LINKE,10.0,9.419112221510765
2014-04-03,dimap,LINKE,9.0,9.417337216877087
2014-04-06,emnid,LINKE,10.0,9.417786638876713
2014-04-08,insa,LINKE,10.0,9.416349998380726
2014-04-09,forsa,LINKE,10.0,9.41670190582338
2014-04-11,politbarometer,LINKE,10.0,9.412923541724682
2014-04-13,emnid,LINKE,10.0,9.412302714842642
2014-04-14,insa,LINKE,10.0,9.411416024655404
2014-04-15,forsa,LINKE,10.0,9.410503447098284
2014-04-16,gms,LINKE,10.0,9.40856505861256
2014-04-16,allensbach,LINKE,8.0,9.40856505861256
2014-04-20,emnid,LINKE,9.0,9.403657455264128
2014-04-23,forsa,LINKE,10.0,9.402258748521215
2014-04-23,insa,LINKE,9.0,9.402258748521215
2014-04-25,dimap,LINKE,10.0,9.399933794366316
2014-04-27,emnid,LINKE,10.0,9.39750273403115
2014-04-29,forsa,LINKE,9.0,9.394963800390967
2014-04-29,insa,LINKE,9.0,9.394963800390967
2014-04-30,dimap,LINKE,9.0,9.393653419034546
2014-05-04,emnid,LINKE,10.0,9.388137713964657
2014-05-05,insa,LINKE,9.0,9.385905573240127
2014-05-07,forsa,LINKE,10.0,9.383714474771901
2014-05-09,politbarometer,LINKE,10.0,9.379879327588503
2014-05-11,emnid,LINKE,9.0,9.37596587927906
2014-05-13,gms,LINKE,9.0,9.373429863489859
2014-05-13,insa,LINKE,10.0,9.373429863489859
2014-05-14,allensbach,LINKE,8.0,9.37175201895172
2014-05-14,forsa,LINKE,10.0,9.37175201895172
2014-05-16,dimap,LINKE,9.0,9.367618535909157
2014-05-18,emnid,LINKE,10.0,9.365460065292995
2014-05-19,insa,LINKE,9.0,9.36364387358094
2014-05-21,forsa,LINKE,10.0,9.359935593713429
2014-05-25,emnid,LINKE,10.0,9.352223991469463
2014-05-27,forsa,LINKE,10.0,9.348807924224792
2014-05-27,insa,LINKE,9.0,9.348807924224792
2014-06-01,emnid,LINKE,10.0,9.337794300757507
2014-06-03,insa,LINKE,9.0,9.333455446318817
2014-06-04,forsa,LINKE,10.0,9.331250584541747
2014-06-05,politbarometer,LINKE,9.0,9.329022475862663
2014-06-05,dimap,LINKE,9.0,9.329022475862663
2014-06-08,emnid,LINKE,10.0,9.322202780220328
2014-06-11,forsa,LINKE,10.0,9.314763935509346
2014-06-11,insa,LINKE,9.0,9.314763935509346
2014-06-15,emnid,LINKE,10.0,9.304800380834571
2014-06-16,insa,LINKE,8.5,9.302729129116507
2014-06-17,forsa,LINKE,10.0,9.300610849412907
2014-06-20,dimap,LINKE,8.0,9.293066091017522
2014-06-20,allensbach,LINKE,8.0,9.293066091017522
2014-06-22,emnid,LINKE,9.0,9.28794975385029
2014-06-23,insa,LINKE,9.0,9.285111070210501
2014-06-24,gms,LINKE,9.0,9.28228915021813
2014-06-25,forsa,LINKE,9.0,9.279484692054018
2014-06-27,politbarometer,LINKE,9.0,9.273928595422934
2014-06-29,emnid,LINKE,9.0,9.26891924179524
2014-06-30,insa,LINKE,9.0,9.266429717253535
2014-07-02,forsa,LINKE,9.0,9.261266371228892
2014-07-03,dimap,LINKE,9.0,9.258532075608263
2014-07-06,emnid,LINKE,9.0,9.250235800656204
2014-07-08,insa,LINKE,9.0,9.244609674991763
2014-07-09,forsa,LINKE,9.0,9.241688272500102
2014-07-13,emnid,LINKE,9.0,9.230125969609553
2014-07-14,insa,LINKE,9.0,9.227416095802882
2014-07-16,forsa,LINKE,9.0,9.221593664559654
2014-07-16,allensbach,LINKE,8.5,9.221593664559654
2014-07-18,dimap,LINKE,10.0,9.215428851359912
2014-07-18,politbarometer,LINKE,9.0,9.215428851359912
2014-07-20,emnid,LINKE,9.0,9.209131270396703
2014-07-22,gms,LINKE,8.0,9.20355434287926
2014-07-23,forsa,LINKE,10.0,9.20058036288776
2014-07-23,insa,LINKE,9.0,9.20058036288776
2014-07-27,emnid,LINKE,10.0,9.188203824396085
2014-07-29,insa,LINKE,9.0,9.182282564881907
2014-07-30,forsa,LINKE,10.0,9.1799016049971
2014-08-03,emnid,LINKE,9.0,9.168354990898687
2014-08-05,insa,LINKE,9.5,9.163328803640166
2014-08-06,forsa,LINKE,9.0,9.159889735388221
2014-08-07,dimap,LINKE,9.0,9.157110445321667
2014-08-10,emnid,LINKE,9.0,9.148913322790285
2014-08-13,insa,LINKE,9.0,9.14094604457324
2014-08-13,forsa,LINKE,9.0,9.14094604457324
2014-08-17,emnid,LINKE,9.0,9.129957920067238
2014-08-19,gms,LINKE,9.0,9.126549871240105
2014-08-20,insa,LINKE,9.0,9.123354440168034
2014-08-20,allensbach,LINKE,8.0,9.123354440168034
2014-08-20,forsa,LINKE,9.0,9.123354440168034
2014-08-22,politbarometer,LINKE,9.0,9.118605160210679
2014-08-24,emnid,LINKE,9.0,9.113985691451033
2014-08-27,forsa,LINKE,9.0,9.107305998198516
2014-08-27,insa,LINKE,9.5,9.107305998198516
2014-08-29,dimap,LINKE,9.0,9.103022235462221
2014-08-31,emnid,LINKE,9.0,9.098874596955065
2014-09-02,insa,LINKE,10.0,9.094861583997604
2014-09-03,forsa,LINKE,10.0,9.092904978769619
2014-09-04,dimap,LINKE,10.0,9.090981273511694
2014-09-05,politbarometer,LINKE,9.0,9.08987336342105
2014-09-07,emnid,LINKE,10.0,9.085404934755353
2014-09-10,forsa,LINKE,9.0,9.080112759104907
2014-09-10,insa,LINKE,9.0,9.080112759104907
2014-09-14,emnid,LINKE,9.0,9.072765355513841
2014-09-16,insa,LINKE,9.5,9.070323019826557
2014-09-17,allensbach,LINKE,8.5,9.068787765455546
2014-09-17,forsa,LINKE,9.0,9.068787765455546
2014-09-21,emnid,LINKE,9.0,9.062906379116843
2014-09-23,forsa,LINKE,9.0,9.060115658673945
2014-09-23,gms,LINKE,9.0,9.060115658673945
2014-09-24,insa,LINKE,9.0,9.058756040731527
2014-09-26,politbarometer,LINKE,8.0,9.056105001646554
2014-09-26,dimap,LINKE,10.0,9.056105001646554
2014-09-28,emnid,LINKE,10.0,9.053540103139376
2014-09-29,insa,LINKE,9.5,9.052828497174195
2014-10-01,forsa,LINKE,8.0,9.049839110559757
2014-10-02,dimap,LINKE,10.0,9.048640671732132
2014-10-05,emnid,LINKE,9.0,9.045138179524095
2014-10-07,forsa,LINKE,9.0,9.043294595293357
2014-10-07,insa,LINKE,8.0,9.043294595293357
2014-10-10,politbarometer,LINKE,8.0,9.039934946516805
2014-10-11,emnid,LINKE,8.0,9.038834874024523
2014-10-13,insa,LINKE,9.0,9.036661193822571
2014-10-15,forsa,LINKE,9.0,9.03452025116887
2014-10-19,emnid,LINKE,9.0,9.030068505593055
2014-10-21,allensbach,LINKE,8.5,9.028042029573733
2014-10-21,gms,LINKE,9.0,9.028042029573733
2014-10-21,insa,LINKE,9.0,9.028042029573733
2014-10-22,forsa,LINKE,9.0,9.027038452073048
2014-10-24,politbarometer,LINKE,8.0,9.025048930627005
2014-10-24,dimap,LINKE,9.0,9.025048930627005
2014-10-26,emnid,LINKE,9.0,9.023080175870664
2014-10-28,insa,LINKE,9.0,9.021128319823568
2014-10-29,forsa,LINKE,9.0,9.020290118718767
2014-11-02,emnid,LINKE,9.0,9.016374091634622
2014-11-05,insa,LINKE,9.0,9.013446262536224
2014-11-05,forsa,LINKE,9.0,9.013446262536224
2014-11-06,dimap,LINKE,9.0,9.01247021123396
2014-11-09,emnid,LINKE,9.0,9.009542424112428
2014-11-11,insa,LINKE,9.0,9.007582140582858
2014-11-12,forsa,LINKE,10.0,9.006603427227642
2014-11-14,politbarometer,LINKE,8.0,9.004614777739112
2014-11-16,emnid,LINKE,9.0,9.002620109963155
2014-11-17,insa,LINKE,10.0,9.001639822495974
2014-11-19,allensbach,LINKE,8.0,8.99972435652928
2014-11-19,forsa,LINKE,9.0,8.99972435652928
2014-11-21,dimap,LINKE,8.0,8.997825657726034
2014-11-22,emnid,LINKE,8.0,8.996901584991964
2014-11-24,insa,LINKE,10.5,8.994935572935693
2014-11-25,gms,LINKE,8.0,8.993979122611439
2014-11-26,forsa,LINKE,10.0,8.99302666009119
2014-11-28,politbarometer,LINKE,8.0,8.991135482465793
2014-11-30,emnid,LINKE,9.0,8.98925030950952
2014-12-02,insa,LINKE,10.0,8.987382513276453
2014-12-03,forsa,LINKE,9.0,8.986457650711978
2014-12-04,dimap,LINKE,9.0,8.985539386205128
2014-12-07,emnid,LINKE,9.0,8.983150290054152
2014-12-10,forsa,LINKE,9.0,8.980197438059898
2014-12-11,insa,LINKE,9.5,8.979502518908934
2014-12-12,politbarometer,LINKE,8.0,8.978672864370006
2014-12-14,emnid,LINKE,9.0,8.976842058808462
2014-12-16,insa,LINKE,10.0,8.975491569868844
2014-12-16,gms,LINKE,9.0,8.975491569868844
2014-12-16,forsa,LINKE,10.0,8.975491569868844
2014-12-17,allensbach,LINKE,8.5,8.974736047977773
2014-12-19,dimap,LINKE,8.0,8.97298644457495
2014-12-20,emnid,LINKE,9.0,8.972272824163879
2015-01-01,forsa,LINKE,11.0,8.966184777305381
2015-01-06,insa,LINKE,9.5,8.964248387029553
2015-01-07,forsa,LINKE,10.0,8.964069337113314
2015-01-08,dimap,LINKE,8.0,8.964533696046926
2015-01-10,emnid,LINKE,9.0,8.964396843976823
2015-01-14,forsa,LINKE,10.0,8.963906417264948
2015-01-15,insa,LINKE,9.0,8.964749249836556
2015-01-16,politbarometer,LINKE,8.0,8.96422350901262
2015-01-16,dimap,LINKE,8.0,8.96422350901262
2015-01-17,emnid,LINKE,9.0,8.965176969024268
2015-01-20,gms,LINKE,10.0,8.96613082300896
2015-01-20,insa,LINKE,9.0,8.96613082300896
2015-01-21,forsa,LINKE,10.0,8.966532395581444
2015-01-24,emnid,LINKE,9.0,8.967164564268602
2015-01-26,insa,LINKE,8.5,8.969163347934463
2015-01-28,allensbach,LINKE,8.5,8.969633714991847
2015-01-28,forsa,LINKE,9.0,8.969633714991847
2015-01-30,politbarometer,LINKE,8.0,8.970233460469863
2015-01-31,emnid,LINKE,10.0,8.97102479987502
2015-02-02,insa,LINKE,9.0,8.972731268405639
2015-02-04,forsa,LINKE,10.0,8.975522888159247
2015-02-05,dimap,LINKE,9.0,8.976524917693954
2015-02-07,emnid,LINKE,10.0,8.978646530499235
2015-02-10,insa,LINKE,8.5,8.982116186072007
2015-02-11,forsa,LINKE,9.0,8.983347405877703
2015-02-13,dimap,LINKE,8.0,8.985918268820187
2015-02-14,emnid,LINKE,10.0,8.98631389574835
2015-02-18,forsa,LINKE,8.0,8.992943053032937
2015-02-18,insa,LINKE,8.5,8.992943053032937
2015-02-19,allensbach,LINKE,9.0,8.9953714046611
2015-02-21,emnid,LINKE,9.0,8.997533579601233
2015-02-24,insa,LINKE,8.5,9.003271928864509
2015-02-24,gms,LINKE,9.0,9.003271928864509
2015-02-25,forsa,LINKE,9.0,9.004037493198945
2015-02-27,politbarometer,LINKE,8.0,9.007433667062351
2015-02-28,emnid,LINKE,9.0,9.00916428857647
2015-03-02,insa,LINKE,9.0,9.012686253521721
2015-03-04,forsa,LINKE,9.0,9.016283043665528
2015-03-05,dimap,LINKE,9.0,9.018107197889119
2015-03-07,emnid,LINKE,9.0,9.022664584315509
2015-03-11,insa,LINKE,9.0,9.029378688847546
2015-03-11,forsa,LINKE,9.0,9.029378688847546
2015-03-13,dimap,LINKE,9.0,9.033251394540477
2015-03-13,politbarometer,LINKE,9.0,9.033251394540477
2015-03-14,emnid,LINKE,9.0,9.034342917865914
2015-03-17,insa,LINKE,10.0,9.04028954813393
2015-03-18,forsa,LINKE,9.0,9.04316257217779
2015-03-19,allensbach,LINKE,8.0,9.044313779215132
2015-03-21,emnid,LINKE,9.0,9.047505446610101
2015-03-24,gms,LINKE,8.0,9.054556359550768
2015-03-24,insa,LINKE,9.0,9.054556359550768
2015-03-25,forsa,LINKE,8.0,9.057497150573166
2015-03-27,politbarometer,LINKE,9.0,9.061667365115852
2015-03-28,emnid,LINKE,8.0,9.063762576687575
2015-03-31,forsa,LINKE,9.0,9.070933761090208
2015-03-31,insa,LINKE,9.0,9.070933761090208
2015-04-02,dimap,LINKE,9.0,9.074333615211597
2015-04-04,emnid,LINKE,9.0,9.078610964399775
2015-04-08,forsa,LINKE,9.0,9.08809345879684
2015-04-09,insa,LINKE,9.0,9.089460593966987
2015-04-11,emnid,LINKE,9.0,9.093875235273604
2015-04-14,insa,LINKE,9.5,9.099797806557062
2015-04-15,forsa,LINKE,8.0,9.102846100232442
2015-04-16,allensbach,LINKE,8.5,9.104349021948034
2015-04-16,gms,LINKE,9.0,9.104349021948034
2015-04-17,politbarometer,LINKE,9.0,9.105876498922862
2015-04-18,emnid,LINKE,9.0,9.108948466018795
2015-04-21,insa,LINKE,9.0,9.116648475656472
2015-04-22,forsa,LINKE,8.0,9.118987430536059
2015-04-24,dimap,LINKE,8.0,9.123697172540794
2015-04-25,emnid,LINKE,8.0,9.126067878069279
2015-04-27,insa,LINKE,8.5,9.13146847310042
2015-04-29,forsa,LINKE,9.0,9.13565190447164
2015-05-03,emnid,LINKE,9.0,9.145390709813395
2015-05-04,insa,LINKE,9.5,9.147848404535711
2015-05-06,forsa,LINKE,9.0,9.152790469425572
2015-05-07,dimap,LINKE,9.0,9.155274619149113
2015-05-09,emnid,LINKE,10.0,9.160268521385367
2015-05-12,forsa,LINKE,9.0,9.167820056661975
2015-05-13,insa,LINKE,9.5,9.170352359322282
2015-05-15,gms,LINKE,10.0,9.175438932032113
2015-05-16,emnid,LINKE,9.0,9.177993008843526
2015-05-19,insa,LINKE,9.5,9.185694141673071
2015-05-20,forsa,LINKE,9.0,9.188272939047344
2015-05-21,dimap,LINKE,9.0,9.190857206451874
2015-05-21,allensbach,LINKE,9.0,9.190857206451874
2015-05-22,politbarometer,LINKE,9.0,9.193446651936059
2015-05-23,emnid,LINKE,9.0,9.196040792472786
2015-05-27,forsa,LINKE,9.0,9.20644691340816
2015-05-27,insa,LINKE,9.5,9.20644691340816
2015-05-30,emnid,LINKE,9.0,9.214260962006785
2015-06-01,insa,LINKE,8.5,9.219464762556639
2015-06-02,forsa,LINKE,10.0,9.22206270780085
2015-06-03,dimap,LINKE,9.0,9.224657116415944
2015-06-06,emnid,LINKE,10.0,9.232413992411166
2015-06-10,insa,LINKE,10.0,9.242674838908497
2015-06-10,forsa,LINKE,9.0,9.242674838908497
2015-06-12,politbarometer,LINKE,10.0,9.24776235393328
2015-06-13,emnid,LINKE,9.0,9.25029403562383
2015-06-15,insa,LINKE,10.5,9.255331078909911
2015-06-17,forsa,LINKE,9.0,9.259847627132519
2015-06-18,allensbach,LINKE,8.5,9.26230765184186
2015-06-19,dimap,LINKE,10.0,9.26475765791695
2015-06-20,emnid,LINKE,9.0,9.26719748919939
2015-06-23,insa,LINKE,9.5,9.275093294117703
2015-06-24,forsa,LINKE,10.0,9.278188491401485
2015-06-25,gms,LINKE,9.0,9.281332540878644
2015-06-27,emnid,LINKE,10.0,9.287770296943235
2015-06-30,insa,LINKE,9.5,9.29434064390454
2015-07-01,forsa,LINKE,10.0,9.297640865438083
2015-07-02,dimap,LINKE,10.0,9.300987012417217
2015-07-03,politbarometer,LINKE,9.0,9.302491589312128
2015-07-04,emnid,LINKE,10.0,9.304894880467426
2015-07-07,insa,LINKE,9.0,9.30899894237693
2015-07-08,forsa,LINKE,10.0,9.312296041898541
2015-07-12,emnid,LINKE,10.0,9.322476387487182
2015-07-13,insa,LINKE,9.5,9.324729020978108
2015-07-14,forsa,LINKE,10.0,9.326966507642645
2015-07-16,allensbach,LINKE,9.5,9.329109550978139
2015-07-17,dimap,LINKE,9.0,9.331274383270445
2015-07-18,emnid,LINKE,9.0,9.333424047716441
2015-07-20,insa,LINKE,9.5,9.338851610188621
2015-07-22,forsa,LINKE,10.0,9.343049284471212
2015-07-23,gms,LINKE,9.0,9.345118896111837
2015-07-24,politbarometer,LINKE,9.0,9.348392893401092
2015-07-25,emnid,LINKE,10.0,9.349196029850303
2015-07-28,insa,LINKE,9.5,9.353908211769241
2015-07-29,forsa,LINKE,10.0,9.35583829144703
2015-07-30,dimap,LINKE,9.0,9.357743642669648
2015-08-01,emnid,LINKE,9.0,9.361476018278207
2015-08-03,insa,LINKE,9.5,9.366357621094886
2015-08-05,forsa,LINKE,9.0,9.368599805995965
2015-08-08,emnid,LINKE,10.0,9.376146117304645
2015-08-11,insa,LINKE,9.0,9.378339256645113
2015-08-12,forsa,LINKE,9.0,9.37984547968531
2015-08-14,dimap,LINKE,9.0,9.382755362170311
2015-08-16,emnid,LINKE,10.0,9.385527913358324
2015-08-17,insa,LINKE,9.0,9.388084851275721
2015-08-19,forsa,LINKE,10.0,9.38822983881878
2015-08-19,allensbach,LINKE,9.0,9.38822983881878
2015-08-21,politbarometer,LINKE,9.0,9.391859807880603
2015-08-22,emnid,LINKE,10.0,9.394201787258934
2015-08-26,insa,LINKE,9.5,9.398472512852642
2015-08-26,forsa,LINKE,11.0,9.398472512852642
2015-08-27,gms,LINKE,10.0,9.398343363335501
2015-08-29,emnid,LINKE,10.0,9.400245888260699
2015-08-31,insa,LINKE,9.5,9.403065442219319
2015-09-02,forsa,LINKE,11.0,9.404679732997197
2015-09-03,dimap,LINKE,8.0,9.405439961406556
2015-09-05,emnid,LINKE,10.0,9.407802389615382
2015-09-08,insa,LINKE,9.5,9.407925355627654
2015-09-09,forsa,LINKE,10.0,9.40853233133991
2015-09-11,politbarometer,LINKE,8.0,9.408886253472735
2015-09-11,dimap,LINKE,9.0,9.408886253472735
2015-09-12,emnid,LINKE,10.0,9.409440753039624
2015-09-14,insa,LINKE,9.5,9.410475429806098
2015-09-16,forsa,LINKE,10.0,9.411414213229774
2015-09-16,allensbach,LINKE,8.5,9.411414213229774
2015-09-17,gms,LINKE,9.0,9.411849462762303
2015-09-19,emnid,LINKE,9.0,9.413213146103773
2015-09-21,insa,LINKE,10.0,9.413882817875766
2015-09-23,forsa,LINKE,10.0,9.414475611610355
2015-09-25,politbarometer,LINKE,9.0,9.414993537861065
2015-09-26,emnid,LINKE,10.0,9.414846525202124
2015-09-28,insa,LINKE,10.5,9.415629914006699
2015-09-30,forsa,LINKE,10.0,9.415667909205315
2015-10-01,dimap,LINKE,9.0,9.415822418120053
2015-10-03,emnid,LINKE,10.0,9.416068721528061
2015-10-06,insa,LINKE,10.0,9.41645317062754
2015-10-07,forsa,LINKE,9.0,9.416302002407429
2015-10-08,gms,LINKE,9.0,9.416304444587963
2015-10-09,politbarometer,LINKE,9.0,9.416416239724098
2015-10-10,emnid,LINKE,10.0,9.416360205134891
2015-10-12,insa,LINKE,9.0,9.416261836253156
2015-10-14,forsa,LINKE,9.0,9.415907462353521
2015-10-17,emnid,LINKE,10.0,9.415133523160707
2015-10-19,insa,LINKE,9.5,9.414489012230215
2015-10-20,allensbach,LINKE,9.0,9.414311835040449
2015-10-21,forsa,LINKE,10.0,9.414090242370296
2015-10-23,dimap,LINKE,9.0,9.41335666721638
2015-10-23,politbarometer,LINKE,9.0,9.41335666721638
2015-10-24,emnid,LINKE,10.0,9.413050902456973
2015-10-27,insa,LINKE,9.5,9.411680723004308
2015-10-28,forsa,LINKE,9.0,9.411277468110637
2015-10-31,emnid,LINKE,10.0,9.409578460310678
2015-11-02,insa,LINKE,10.0,9.408290074137614
2015-11-04,forsa,LINKE,9.0,9.406691984573175
2015-11-05,dimap,LINKE,9.0,9.406116103364068
2015-11-07,emnid,LINKE,9.0,9.404696616880635
2015-11-09,insa,LINKE,11.0,9.40275797195443
2015-11-11,forsa,LINKE,8.0,9.400881796987802
2015-11-13,politbarometer,LINKE,9.0,9.398599227046844
2015-11-14,emnid,LINKE,9.0,9.397538321468295
2015-11-16,insa,LINKE,10.0,9.395632405982358
2015-11-17,forsa,LINKE,9.0,9.394173032581866
2015-11-19,allensbach,LINKE,9.5,9.391782942854709
2015-11-19,gms,LINKE,9.0,9.391782942854709
2015-11-20,dimap,LINKE,8.0,9.390187728387886
2015-11-21,emnid,LINKE,9.0,9.388914020261556
2015-11-23,insa,LINKE,10.5,9.387052413448025
2015-11-25,forsa,LINKE,9.0,9.383962614734974
2015-11-27,politbarometer,LINKE,8.0,9.381156207093282
2015-11-28,emnid,LINKE,10.0,9.37929942144761
2015-11-30,insa,LINKE,9.5,9.376350575676472
2015-12-02,forsa,LINKE,9.0,9.373323163573154
2015-12-03,dimap,LINKE,8.0,9.371781639105427
2015-12-05,emnid,LINKE,10.0,9.369532600672457
2015-12-08,insa,LINKE,9.5,9.365156317338315
2015-12-09,forsa,LINKE,9.0,9.363063878855883
2015-12-11,politbarometer,LINKE,9.0,9.359733177035713
2015-12-12,emnid,LINKE,10.0,9.358046245086854
2015-12-14,insa,LINKE,10.0,9.354634219861557
2015-12-15,forsa,LINKE,9.0,9.352480073032561
2015-12-16,allensbach,LINKE,8.5,9.35075206260161
2015-12-18,dimap,LINKE,8.0,9.347272670446396
2015-12-19,emnid,LINKE,9.0,9.345523513118438
2015-12-21,insa,LINKE,11.0,9.342400472458568
2015-12-22,forsa,LINKE,10.0,9.340251261826142
2015-12-26,emnid,LINKE,10.0,9.333200395614671
2015-12-29,forsa,LINKE,10.0,9.327928552462156
2016-01-04,gms,LINKE,8.0,9.317352483473513
2016-01-04,insa,LINKE,10.0,9.317352483473513
2016-01-06,forsa,LINKE,10.0,9.313984667114667
2016-01-07,dimap,LINKE,8.0,9.312317238357654
2016-01-09,emnid,LINKE,10.0,9.309089936377566
2016-01-11,insa,LINKE,10.0,9.305808176009293
2016-01-13,forsa,LINKE,10.0,9.302589918792282
2016-01-15,dimap,LINKE,8.0,9.2994434436383
2016-01-15,politbarometer,LINKE,8.0,9.2994434436383
2016-01-16,emnid,LINKE,9.0,9.297899623644636
2016-01-18,insa,LINKE,10.0,9.29477257906357
2016-01-19,forsa,LINKE,9.0,9.293394413127112
2016-01-23,emnid,LINKE,9.0,9.28770052290354
2016-01-25,insa,LINKE,9.0,9.284772238168847
2016-01-26,allensbach,LINKE,9.5,9.283681399316436
2016-01-27,forsa,LINKE,10.0,9.282392046321402
2016-01-29,politbarometer,LINKE,8.0,9.279892060663284
2016-01-30,emnid,LINKE,10.0,9.278984142083821
2016-02-01,insa,LINKE,10.0,9.276671074620964
2016-02-03,dimap,LINKE,9.0,9.274467542571353
2016-02-03,forsa,LINKE,9.0,9.274467542571353
2016-02-06,emnid,LINKE,10.0,9.2706374024477
2016-02-09,insa,LINKE,10.5,9.268142189595713
2016-02-10,forsa,LINKE,9.0,9.26724912869402
2016-02-13,emnid,LINKE,9.0,9.2647514754962
2016-02-15,insa,LINKE,9.5,9.262822671676666
2016-02-17,allensbach,LINKE,10.0,9.262286361792745
2016-02-17,forsa,LINKE,10.0,9.262286361792745
2016-02-18,gms,LINKE,10.0,9.261202031277762
2016-02-19,politbarometer,LINKE,9.0,9.261032028372627
2016-02-20,emnid,LINKE,10.0,9.260451037494803
2016-02-22,insa,LINKE,10.0,9.259852718202714
2016-02-24,forsa,LINKE,10.0,9.258425575160514
2016-02-26,dimap,LINKE,8.0,9.2575847751679
2016-02-27,emnid,LINKE,9.0,9.257205859835953
2016-02-29,dimap,LINKE,9.0,9.256529489565308
2016-02-29,insa,LINKE,11.0,9.256529489565308
2016-03-02,forsa,LINKE,10.0,9.255960530808332
2016-03-05,emnid,LINKE,10.0,9.25530604513683
2016-03-08,insa,LINKE,10.0,9.254338071026778
2016-03-09,forsa,LINKE,9.0,9.254793966019239
2016-03-12,emnid,LINKE,9.0,9.255227220704004
2016-03-14,insa,LINKE,11.0,9.255821533213185
2016-03-16,forsa,LINKE,10.0,9.255362482783713
2016-03-17,gms,LINKE,8.0,9.255443772875395
2016-03-18,allensbach,LINKE,9.0,9.256103841523709
2016-03-18,politbarometer,LINKE,8.0,9.256103841523709
2016-03-19,emnid,LINKE,9.0,9.256215139428056
2016-03-21,insa,LINKE,10.5,9.256478582054067
2016-03-22,forsa,LINKE,8.0,9.256628458823833
2016-03-24,dimap,LINKE,8.0,9.256414094111133
2016-03-26,emnid,LINKE,9.0,9.256239191702212
2016-03-29,insa,LINKE,11.0,9.257362794498961
2016-03-30,forsa,LINKE,8.0,9.257033096739862
2016-04-02,emnid,LINKE,8.0,9.258657951304496
2016-04-04,insa,LINKE,9.0,9.259033487449054
2016-04-06,forsa,LINKE,8.0,9.258903106703375
2016-04-07,dimap,LINKE,7.0,9.259081648598979
2016-04-08,politbarometer,LINKE,7.0,9.25925604734465
2016-04-09,emnid,LINKE,8.0,9.259911296243516
2016-04-11,insa,LINKE,9.5,9.260236449481672
2016-04-13,forsa,LINKE,9.0,9.260548237214586
2016-04-16,emnid,LINKE,9.0,9.260018343359375
2016-04-18,insa,LINKE,9.5,9.26079533341197
2016-04-20,forsa,LINKE,9.0,9.261072905203841
2016-04-20,allensbach,LINKE,9.0,9.261072905203841
2016-04-21,gms,LINKE,9.0,9.260694244975115
2016-04-22,politbarometer,LINKE,8.0,9.260824174718174
2016-04-22,dimap,LINKE,8.0,9.260824174718174
2016-04-23,emnid,LINKE,9.0,9.261481395935004
2016-04-25,insa,LINKE,10.0,9.262287237860267
2016-04-27,forsa,LINKE,9.0,9.262023317547882
2016-04-30,emnid,LINKE,9.0,9.261860569145018
2016-05-02,insa,LINKE,10.0,9.263333757238206
2016-05-03,forsa,LINKE,9.0,9.262892651451027
2016-05-04,dimap,LINKE,8.0,9.262431467763092
2016-05-07,emnid,LINKE,9.0,9.262924190890256
2016-05-09,insa,LINKE,10.0,9.263301126551951
2016-05-11,forsa,LINKE,9.0,9.263728741005187
2016-05-13,politbarometer,LINKE,8.0,9.264218321354019
2016-05-14,emnid,LINKE,9.0,9.264489875896253
2016-05-17,forsa,LINKE,9.0,9.265428181362564
2016-05-17,insa,LINKE,10.5,9.265428181362564
2016-05-17,allensbach,LINKE,9.0,9.265428181362564
2016-05-20,dimap,LINKE,9.0,9.266581732767005
2016-05-21,emnid,LINKE,9.0,9.267020483097982
2016-05-23,insa,LINKE,10.0,9.268831386312275
2016-05-24,forsa,LINKE,9.0,9.269370815299567
2016-05-28,emnid,LINKE,9.0,9.27094181020697
2016-05-31,insa,LINKE,9.5,9.274048984680876
2016-06-01,forsa,LINKE,9.0,9.273916554025247
2016-06-02,gms,LINKE,8.0,9.27569578976727
2016-06-02,dimap,LINKE,9.0,9.27569578976727
2016-06-03,politbarometer,LINKE,9.0,9.276573479314997
2016-06-04,emnid,LINKE,9.0,9.278448444817691
